country,scenario,metric,baseline_value,comparison_value,difference
POL,tobacco_t6,Economic benefit (USD) by 2035,4633796855145.84,4633812143401.87,15288256.030273438
POL,tobacco_t4,Total deaths averted by 2030,2468903.6500000004,2468902.2,-1.4500000001862645
POL,tobacco_t4,Total deaths averted by 2035,4651034.089999999,4651025.84,-8.249999999068677
POL,tobacco_t4,Cases averted by 2030,16172554.98,16158411.899999999,-14143.080000001937
POL,tobacco_t4,Cases averted by 2035,31941888.839999996,31885048.02,-56840.81999999657
POL,tobacco_t4,Total healthy years lived by 2030,203527397.31999996,203527852.97999996,455.6599999964237
POL,tobacco_t4,Total healthy years lived by 2035,370327609.69,370329444.48,1834.7900000214577
POL,tobacco_t4,Economic benefit (USD) by 2030,2561830779345.3203,2561838017107.7397,7237762.419433594
POL,tobacco_t4,Economic benefit (USD) by 2035,4633796855145.84,4633825953846.489,29098700.649414062
POL,tobacco_t5,Total deaths averted by 2030,2468903.6500000004,2468902.4299999997,-1.2200000006705523
POL,tobacco_t5,Total deaths averted by 2035,4651034.089999999,4651027.040000001,-7.04999999795109
POL,tobacco_t5,Cases averted by 2030,16172554.98,16160449.840000002,-12105.139999998733
POL,tobacco_t5,Cases averted by 2035,31941888.839999996,31893248.299999997,-48640.539999999106
POL,tobacco_t5,Total healthy years lived by 2030,203527397.31999996,203527787.31,389.99000003933907
POL,tobacco_t5,Total healthy years lived by 2035,370327609.69,370329179.76,1570.0699999928474
POL,tobacco_t5,Economic benefit (USD) by 2030,2561830779345.3203,2561836973049.77,6193704.449707031
POL,tobacco_t5,Economic benefit (USD) by 2035,4633796855145.84,4633821751236.99,24896091.150390625
PRT,tobacco_t1,Total deaths averted by 2030,669466.34,669466.25,-0.08999999996740371
PRT,tobacco_t1,Total deaths averted by 2035,1261656.41,1261656.1300000004,-0.2799999995622784
PRT,tobacco_t1,Cases averted by 2030,6374484.850000001,6372406.48,-2078.3700000001118
PRT,tobacco_t1,Cases averted by 2035,11621056.74,11615043.319999998,-6013.420000001788
PRT,tobacco_t1,Total healthy years lived by 2030,52319827.5,52319895.48,67.97999999672174
PRT,tobacco_t1,Total healthy years lived by 2035,95506289.24999999,95506485.35000001,196.10000002384186
PRT,tobacco_t1,Economic benefit (USD) by 2030,773909499794.25,773910872175.52,1372381.2700195312
PRT,tobacco_t1,Economic benefit (USD) by 2035,1395195802267.85,1395199769272.09,3967004.2399902344
PRT,asthma_cr1,Total deaths averted by 2030,669466.34,669466.3400000002,2.3283064365386963e-10
PRT,asthma_cr1,Total deaths averted by 2035,1261656.41,1261656.41,0.0
PRT,asthma_cr1,Cases averted by 2030,6374484.850000001,6374484.850000001,0.0
PRT,asthma_cr1,Cases averted by 2035,11621056.74,11621056.740000002,1.862645149230957e-09
PRT,asthma_cr1,Total healthy years lived by 2030,52319827.5,52332168.34,12340.840000003576
PRT,asthma_cr1,Total healthy years lived by 2035,95506289.24999999,95533841.66000001,27552.410000026226
PRT,asthma_cr1,Economic benefit (USD) by 2030,773909499794.25,774080134314.06,170634519.8100586
PRT,asthma_cr1,Economic benefit (USD) by 2035,1395195802267.85,1395567286351.9,371484084.0498047
PRT,tobacco_t2,Total deaths averted by 2030,669466.34,669466.2699999999,-0.07000000006519258
PRT,tobacco_t2,Total deaths averted by 2035,1261656.41,1261656.14,-0.27000000001862645
PRT,tobacco_t2,Cases averted by 2030,6374484.850000001,6373026.82,-1458.0300000002608
PRT,tobacco_t2,Cases averted by 2035,11621056.74,11615172.08,-5884.660000000149
PRT,tobacco_t2,Total healthy years lived by 2030,52319827.5,52319875.230000004,47.730000004172325
PRT,tobacco_t2,Total healthy years lived by 2035,95506289.24999999,95506481.24000001,191.9900000244379
PRT,tobacco_t2,Economic benefit (USD) by 2030,773909499794.25,773910455767.18,955972.9300537109
PRT,tobacco_t2,Economic benefit (USD) by 2035,1395195802267.85,1395199675783.4302,3873515.580078125
PRT,tobacco_t3,Total deaths averted by 2030,669466.34,669466.29,-0.04999999993015081
PRT,tobacco_t3,Total deaths averted by 2035,1261656.41,1261656.25,-0.15999999991618097
PRT,tobacco_t3,Cases averted by 2030,6374484.850000001,6373612.070000001,-872.7799999993294
PRT,tobacco_t3,Cases averted by 2035,11621056.74,11617535.24,-3521.5
PRT,tobacco_t3,Total healthy years lived by 2030,52319827.5,52319856.06,28.560000002384186
PRT,tobacco_t3,Total healthy years lived by 2035,95506289.24999999,95506404.14000002,114.89000003039837
PRT,tobacco_t3,Economic benefit (USD) by 2030,773909499794.25,773910071863.5299,572069.2799072266
PRT,tobacco_t3,Economic benefit (USD) by 2035,1395195802267.85,1395198119448.9998,2317181.149658203
PRT,tobacco_t6,Total deaths averted by 2030,669466.34,669466.3200000001,-0.01999999990221113
PRT,tobacco_t6,Total deaths averted by 2035,1261656.41,1261656.2500000002,-0.15999999968335032
PRT,tobacco_t6,Cases averted by 2030,6374484.850000001,6373407.550000001,-1077.2999999998137
PRT,tobacco_t6,Cases averted by 2035,11621056.74,11616709.57,-4347.1699999999255
PRT,tobacco_t6,Total healthy years lived by 2030,52319827.5,52319862.75,35.25
PRT,tobacco_t6,Total healthy years lived by 2035,95506289.24999999,95506431.05000001,141.8000000268221
PRT,tobacco_t6,Economic benefit (USD) by 2030,773909499794.25,773910205998.76,706204.5100097656
PRT,tobacco_t6,Economic benefit (USD) by 2035,1395195802267.85,1395198663108.6501,2860840.800048828
PRT,tobacco_t4,Total deaths averted by 2030,669466.34,669466.2599999999,-0.0800000000745058
PRT,tobacco_t4,Total deaths averted by 2035,1261656.41,1261656.0500000003,-0.3599999996367842
PRT,tobacco_t4,Cases averted by 2030,6374484.850000001,6372438.8100000005,-2046.0400000000373
PRT,tobacco_t4,Cases averted by 2035,11621056.74,11612796.39,-8260.349999999627
PRT,tobacco_t4,Total healthy years lived by 2030,52319827.5,52319894.47,66.9699999988079
PRT,tobacco_t4,Total healthy years lived by 2035,95506289.24999999,95506558.73999998,269.4899999946356
PRT,tobacco_t4,Economic benefit (USD) by 2030,773909499794.25,773910841712.6901,1341918.4400634766
PRT,tobacco_t4,Economic benefit (USD) by 2035,1395195802267.85,1395201241466.3599,5439198.509765625
PRT,tobacco_t5,Total deaths averted by 2030,669466.34,669466.2699999999,-0.07000000006519258
PRT,tobacco_t5,Total deaths averted by 2035,1261656.41,1261656.0999999999,-0.31000000005587935
PRT,tobacco_t5,Cases averted by 2030,6374484.850000001,6372733.16,-1751.6900000004098
PRT,tobacco_t5,Cases averted by 2035,11621056.74,11613985.82,-7070.9199999999255
PRT,tobacco_t5,Total healthy years lived by 2030,52319827.5,52319884.84,57.34000000357628
PRT,tobacco_t5,Total healthy years lived by 2035,95506289.24999999,95506519.93000002,230.68000003695488
PRT,tobacco_t5,Economic benefit (USD) by 2030,773909499794.25,773910648483.48,1148689.2299804688
PRT,tobacco_t5,Economic benefit (USD) by 2035,1395195802267.85,1395200457450.34,4655182.489990234
QAT,tobacco_t1,Total deaths averted by 2030,20513.03,20512.999999999996,-0.030000000002473826
QAT,tobacco_t1,Total deaths averted by 2035,43844.18,43844.06,-0.12000000000261934
QAT,tobacco_t1,Cases averted by 2030,605076.4299999999,604778.98,-297.44999999995343
QAT,tobacco_t1,Cases averted by 2035,1195948.93,1195115.2100000002,-833.7199999997392
QAT,tobacco_t1,Total healthy years lived by 2030,14150779.36,14150798.55,19.190000001341105
QAT,tobacco_t1,Total healthy years lived by 2035,25415310.27,25415363.759999998,53.48999999836087
QAT,tobacco_t1,Economic benefit (USD) by 2030,768846787685.1599,768848111478.87,1323793.7100830078
QAT,tobacco_t1,Economic benefit (USD) by 2035,1375666009337.5103,1375669671918.6802,3662581.169921875
QAT,asthma_cr1,Total deaths averted by 2030,20513.03,20513.03,0.0
QAT,asthma_cr1,Total deaths averted by 2035,43844.18,43844.18,0.0
QAT,asthma_cr1,Cases averted by 2030,605076.4299999999,605076.43,1.1641532182693481e-10
QAT,asthma_cr1,Cases averted by 2035,1195948.93,1195948.93,0.0
QAT,asthma_cr1,Total healthy years lived by 2030,14150779.36,14153295.610000001,2516.2500000018626
QAT,asthma_cr1,Total healthy years lived by 2035,25415310.27,25421326.220000003,6015.95000000298
QAT,asthma_cr1,Economic benefit (USD) by 2030,768846787685.1599,768954135031.09,107347345.93005371
QAT,asthma_cr1,Economic benefit (USD) by 2035,1375666009337.5103,1375921821720.41,255812382.8996582
QAT,tobacco_t2,Total deaths averted by 2030,20513.03,20513.01,-0.020000000000436557
QAT,tobacco_t2,Total deaths averted by 2035,43844.18,43844.06,-0.12000000000261934
QAT,tobacco_t2,Cases averted by 2030,605076.4299999999,604869.5199999999,-206.9100000000326
QAT,tobacco_t2,Cases averted by 2035,1195948.93,1195139.5,-809.4299999999348
QAT,tobacco_t2,Total healthy years lived by 2030,14150779.36,14150792.690000001,13.330000001937151
QAT,tobacco_t2,Total healthy years lived by 2035,25415310.27,25415362.110000003,51.84000000357628
QAT,tobacco_t2,Economic benefit (USD) by 2030,768846787685.1599,768847700070.64,912385.4801025391
QAT,tobacco_t2,Economic benefit (USD) by 2035,1375666009337.5103,1375669538251.91,3528914.399658203
QAT,tobacco_t3,Total deaths averted by 2030,20513.03,20513.010000000002,-0.01999999999679858
QAT,tobacco_t3,Total deaths averted by 2035,43844.18,43844.09,-0.0900000000037835
QAT,tobacco_t3,Cases averted by 2030,605076.4299999999,604952.49,-123.93999999994412
QAT,tobacco_t3,Cases averted by 2035,1195948.93,1195464.16,-484.7700000000186
QAT,tobacco_t3,Total healthy years lived by 2030,14150779.36,14150787.34,7.980000000447035
QAT,tobacco_t3,Total healthy years lived by 2035,25415310.27,25415341.31,31.03999999910593
QAT,tobacco_t3,Economic benefit (USD) by 2030,768846787685.1599,768847334152.25,546467.0900878906
QAT,tobacco_t3,Economic benefit (USD) by 2035,1375666009337.5103,1375668122551.1602,2113213.6499023438
QAT,tobacco_t6,Total deaths averted by 2030,20513.03,20513.01,-0.020000000000436557
QAT,tobacco_t6,Total deaths averted by 2035,43844.18,43844.08000000001,-0.09999999999126885
QAT,tobacco_t6,Cases averted by 2030,605076.4299999999,604923.48,-152.94999999995343
QAT,tobacco_t6,Cases averted by 2035,1195948.93,1195350.66,-598.2700000000186
QAT,tobacco_t6,Total healthy years lived by 2030,14150779.36,14150789.209999999,9.849999999627471
QAT,tobacco_t6,Total healthy years lived by 2035,25415310.27,25415348.590000004,38.32000000402331
QAT,tobacco_t6,Economic benefit (USD) by 2030,768846787685.1599,768847462076.9,674391.7401123047
QAT,tobacco_t6,Economic benefit (USD) by 2035,1375666009337.5103,1375668617416.7397,2608079.2294921875
QAT,tobacco_t4,Total deaths averted by 2030,20513.03,20513.01,-0.020000000000436557
QAT,tobacco_t4,Total deaths averted by 2035,43844.18,43844.02,-0.16000000000349246
QAT,tobacco_t4,Cases averted by 2030,605076.4299999999,604786.27,-290.1599999999162
QAT,tobacco_t4,Cases averted by 2035,1195948.93,1194813.65,-1135.280000000028
QAT,tobacco_t4,Total healthy years lived by 2030,14150779.36,14150798.05,18.690000001341105
QAT,tobacco_t4,Total healthy years lived by 2035,25415310.27,25415382.97,72.69999999925494
QAT,tobacco_t4,Economic benefit (USD) by 2030,768846787685.1599,768848067283.8899,1279598.7299804688
QAT,tobacco_t4,Economic benefit (USD) by 2035,1375666009337.5103,1375670959508.25,4950170.739746094
QAT,tobacco_t5,Total deaths averted by 2030,20513.03,20513.0,-0.029999999998835847
QAT,tobacco_t5,Total deaths averted by 2035,43844.18,43844.03,-0.1500000000014552
QAT,tobacco_t5,Cases averted by 2030,605076.4299999999,604827.92,-248.5099999998929
QAT,tobacco_t5,Cases averted by 2035,1195948.93,1194976.71,-972.2199999999721
QAT,tobacco_t5,Total healthy years lived by 2030,14150779.36,14150795.37,16.009999999776483
QAT,tobacco_t5,Total healthy years lived by 2035,25415310.27,25415372.549999997,62.2799999974668
QAT,tobacco_t5,Economic benefit (USD) by 2030,768846787685.1599,768847883514.9,1095829.7401123047
QAT,tobacco_t5,Economic benefit (USD) by 2035,1375666009337.5103,1375670248183.33,4238845.819824219
ROU,tobacco_t1,Total deaths averted by 2030,1353721.0100000005,1353720.3699999999,-0.6400000005960464
ROU,tobacco_t1,Total deaths averted by 2035,2510121.6600000006,2510119.4999999995,-2.160000001080334
ROU,tobacco_t1,Cases averted by 2030,6015400.529999999,6010538.38,-4862.149999999441
ROU,tobacco_t1,Cases averted by 2035,11877397.0,11863567.07,-13829.929999999702
ROU,tobacco_t1,Total healthy years lived by 2030,99411725.44999999,99411883.91,158.46000000834465
ROU,tobacco_t1,Total healthy years lived by 2035,180672315.07999998,180672767.04,451.96000000834465
ROU,tobacco_t1,Economic benefit (USD) by 2030,883313899665.65,883315689338.7101,1789673.0600585938
ROU,tobacco_t1,Economic benefit (USD) by 2035,1585559817482.8699,1585564927438.1296,5109955.259765625
ROU,asthma_cr1,Total deaths averted by 2030,1353721.0100000005,1353721.0100000002,-2.3283064365386963e-10
ROU,asthma_cr1,Total deaths averted by 2035,2510121.6600000006,2510121.66,-4.656612873077393e-10
ROU,asthma_cr1,Cases averted by 2030,6015400.529999999,6015400.53,9.313225746154785e-10
ROU,asthma_cr1,Cases averted by 2035,11877397.0,11877396.999999998,-1.862645149230957e-09
ROU,asthma_cr1,Total healthy years lived by 2030,99411725.44999999,99424005.47999999,12280.030000001192
ROU,asthma_cr1,Total healthy years lived by 2035,180672315.07999998,180701832.98000002,29517.900000035763
ROU,asthma_cr1,Economic benefit (USD) by 2030,883313899665.65,883405937605.56,92037939.91003418
ROU,asthma_cr1,Economic benefit (USD) by 2035,1585559817482.8699,1585776777956.4902,216960473.62036133
ROU,tobacco_t2,Total deaths averted by 2030,1353721.0100000005,1353720.62,-0.3900000003632158
ROU,tobacco_t2,Total deaths averted by 2035,2510121.6600000006,2510119.58,-2.080000000540167
ROU,tobacco_t2,Cases averted by 2030,6015400.529999999,6011959.58,-3440.949999999255
ROU,tobacco_t2,Cases averted by 2035,11877397.0,11863734.92,-13662.080000000075
ROU,tobacco_t2,Total healthy years lived by 2030,99411725.44999999,99411837.46,112.01000000536442
ROU,tobacco_t2,Total healthy years lived by 2035,180672315.07999998,180672760.84,445.7600000202656
ROU,tobacco_t2,Economic benefit (USD) by 2030,883313899665.65,883315152799.65,1253134.0
ROU,tobacco_t2,Economic benefit (USD) by 2035,1585559817482.8699,1585564833393.1301,5015910.260253906
ROU,tobacco_t3,Total deaths averted by 2030,1353721.0100000005,1353720.7800000003,-0.2300000002142042
ROU,tobacco_t3,Total deaths averted by 2035,2510121.6600000006,2510120.41,-1.2500000004656613
ROU,tobacco_t3,Cases averted by 2030,6015400.529999999,6013341.46,-2059.0699999993667
ROU,tobacco_t3,Cases averted by 2035,11877397.0,11869224.299999997,-8172.70000000298
ROU,tobacco_t3,Total healthy years lived by 2030,99411725.44999999,99411792.47,67.02000001072884
ROU,tobacco_t3,Total healthy years lived by 2035,180672315.07999998,180672581.74,266.66000002622604
ROU,tobacco_t3,Economic benefit (USD) by 2030,883313899665.65,883314649245.39,749579.7399902344
ROU,tobacco_t3,Economic benefit (USD) by 2035,1585559817482.8699,1585562816666.36,2999183.490234375
ROU,tobacco_t6,Total deaths averted by 2030,1353721.0100000005,1353720.72,-0.2900000005029142
ROU,tobacco_t6,Total deaths averted by 2035,2510121.6600000006,2510120.1300000004,-1.5300000002607703
ROU,tobacco_t6,Cases averted by 2030,6015400.529999999,6012858.640000001,-2541.8899999987334
ROU,tobacco_t6,Cases averted by 2035,11877397.0,11867306.779999997,-10090.220000002533
ROU,tobacco_t6,Total healthy years lived by 2030,99411725.44999999,99411808.19,82.74000000953674
ROU,tobacco_t6,Total healthy years lived by 2035,180672315.07999998,180672644.3,329.22000002861023
ROU,tobacco_t6,Economic benefit (USD) by 2030,883313899665.65,883314825138.1602,925472.5101318359
ROU,tobacco_t6,Economic benefit (USD) by 2035,1585559817482.8699,1585563520938.0,3703455.130126953
ROU,tobacco_t4,Total deaths averted by 2030,1353721.0100000005,1353720.49,-0.5200000004842877
ROU,tobacco_t4,Total deaths averted by 2035,2510121.6600000006,2510118.7599999993,-2.9000000013038516
ROU,tobacco_t4,Cases averted by 2030,6015400.529999999,6010570.3,-4830.229999999516
ROU,tobacco_t4,Cases averted by 2035,11877397.0,11858212.420000002,-19184.579999998212
ROU,tobacco_t4,Total healthy years lived by 2030,99411725.44999999,99411882.67999999,157.23000000417233
ROU,tobacco_t4,Total healthy years lived by 2035,180672315.07999998,180672941.05999997,625.9799999892712
ROU,tobacco_t4,Economic benefit (USD) by 2030,883313899665.65,883315659459.73,1759794.0799560547
ROU,tobacco_t4,Economic benefit (USD) by 2035,1585559817482.8699,1585566864121.9202,7046639.050292969
ROU,tobacco_t5,Total deaths averted by 2030,1353721.0100000005,1353720.53,-0.48000000044703484
ROU,tobacco_t5,Total deaths averted by 2035,2510121.6600000006,2510119.14,-2.5200000004842877
ROU,tobacco_t5,Cases averted by 2030,6015400.529999999,6011265.86,-4134.669999998994
ROU,tobacco_t5,Cases averted by 2035,11877397.0,11860977.819999998,-16419.180000001565
ROU,tobacco_t5,Total healthy years lived by 2030,99411725.44999999,99411860.03999999,134.59000000357628
ROU,tobacco_t5,Total healthy years lived by 2035,180672315.07999998,180672850.82,535.7400000095367
ROU,tobacco_t5,Economic benefit (USD) by 2030,883313899665.65,883315405739.3801,1506073.730102539
ROU,tobacco_t5,Economic benefit (USD) by 2035,1585559817482.8699,1585565846997.23,6029514.360107422
RUS,tobacco_t1,Total deaths averted by 2030,10331094.02,10331089.059999999,-4.96000000089407
RUS,tobacco_t1,Total deaths averted by 2035,19306776.74,19306759.32,-17.41999999806285
RUS,tobacco_t1,Cases averted by 2030,25701772.02,25687550.04,-14221.980000000447
RUS,tobacco_t1,Cases averted by 2035,51596720.370000005,51555692.56,-41027.810000002384
RUS,tobacco_t1,Total healthy years lived by 2030,736111735.76,736112203.9399999,468.1799999475479
RUS,tobacco_t1,Total healthy years lived by 2035,1342840361.07,1342841735.74,1374.670000076294
RUS,tobacco_t1,Economic benefit (USD) by 2030,5589038586903.359,5589043347360.079,4760456.7197265625
RUS,tobacco_t1,Economic benefit (USD) by 2035,10178666936622.848,10178680965300.629,14028677.78125
RUS,asthma_cr1,Total deaths averted by 2030,10331094.02,10331094.02,0.0
RUS,asthma_cr1,Total deaths averted by 2035,19306776.74,19306776.74,0.0
RUS,asthma_cr1,Cases averted by 2030,25701772.02,25701772.02,0.0
RUS,asthma_cr1,Cases averted by 2035,51596720.370000005,51596720.370000005,0.0
RUS,asthma_cr1,Total healthy years lived by 2030,736111735.76,736165634.76,53899.0
RUS,asthma_cr1,Total healthy years lived by 2035,1342840361.07,1342971620.1100004,131259.0400004387
RUS,asthma_cr1,Economic benefit (USD) by 2030,5589038586903.359,5589343416028.36,304829125.00097656
RUS,asthma_cr1,Economic benefit (USD) by 2035,10178666936622.848,10179414478078.16,747541455.3125
RUS,tobacco_t2,Total deaths averted by 2030,10331094.02,10331090.16,-3.8599999994039536
RUS,tobacco_t2,Total deaths averted by 2035,19306776.74,19306755.279999997,-21.46000000089407
RUS,tobacco_t2,Cases averted by 2030,25701772.02,25688802.699999996,-12969.320000004023
RUS,tobacco_t2,Cases averted by 2035,51596720.370000005,51544464.120000005,-52256.25
RUS,tobacco_t2,Total healthy years lived by 2030,736111735.76,736112160.45,424.69000005722046
RUS,tobacco_t2,Total healthy years lived by 2035,1342840361.07,1342842100.89,1739.8200001716614
RUS,tobacco_t2,Economic benefit (USD) by 2030,5589038586903.359,5589042843763.86,4256860.5009765625
RUS,tobacco_t2,Economic benefit (USD) by 2035,10178666936622.848,10178684576435.082,17639812.234375
RUS,tobacco_t3,Total deaths averted by 2030,10331094.02,10331091.7,-2.3200000002980232
RUS,tobacco_t3,Total deaths averted by 2035,19306776.74,19306763.890000004,-12.849999994039536
RUS,tobacco_t3,Cases averted by 2030,25701772.02,25694014.5,-7757.519999999553
RUS,tobacco_t3,Cases averted by 2035,51596720.370000005,51565475.18000001,-31245.189999997616
RUS,tobacco_t3,Total healthy years lived by 2030,736111735.76,736111989.77,254.00999999046326
RUS,tobacco_t3,Total healthy years lived by 2035,1342840361.07,1342841401.35,1040.2799999713898
RUS,tobacco_t3,Economic benefit (USD) by 2030,5589038586903.359,5589041132411.46,2545508.1005859375
RUS,tobacco_t3,Economic benefit (USD) by 2035,10178666936622.848,10178677480797.34,10544174.4921875
RUS,tobacco_t6,Total deaths averted by 2030,10331094.02,10331091.16,-2.8599999994039536
RUS,tobacco_t6,Total deaths averted by 2035,19306776.74,19306760.879999995,-15.860000003129244
RUS,tobacco_t6,Cases averted by 2030,25701772.02,25692194.04,-9577.980000000447
RUS,tobacco_t6,Cases averted by 2035,51596720.370000005,51558137.89,-38582.48000000417
RUS,tobacco_t6,Total healthy years lived by 2030,736111735.76,736112049.39,313.6299999952316
RUS,tobacco_t6,Total healthy years lived by 2035,1342840361.07,1342841645.6399999,1284.5699999332428
RUS,tobacco_t6,Economic benefit (USD) by 2030,5589038586903.359,5589041730069.109,3143165.75
RUS,tobacco_t6,Economic benefit (USD) by 2035,10178666936622.848,10178679958197.799,13021574.951171875
RUS,tobacco_t4,Total deaths averted by 2030,10331094.02,10331088.58,-5.439999999478459
RUS,tobacco_t4,Total deaths averted by 2035,19306776.74,19306746.56,-30.179999999701977
RUS,tobacco_t4,Cases averted by 2030,25701772.02,25683558.36,-18213.66000000015
RUS,tobacco_t4,Cases averted by 2035,51596720.370000005,51523306.17,-73414.20000000298
RUS,tobacco_t4,Total healthy years lived by 2030,736111735.76,736112332.1600001,596.4000000953674
RUS,tobacco_t4,Total healthy years lived by 2035,1342840361.07,1342842805.29,2444.2200000286102
RUS,tobacco_t4,Economic benefit (USD) by 2030,5589038586903.359,5589044566763.46,5979860.1005859375
RUS,tobacco_t4,Economic benefit (USD) by 2035,10178666936622.848,10178691725855.59,24789232.7421875
RUS,tobacco_t5,Total deaths averted by 2030,10331094.02,10331089.37,-4.650000000372529
RUS,tobacco_t5,Total deaths averted by 2035,19306776.74,19306750.92,-25.819999996572733
RUS,tobacco_t5,Cases averted by 2030,25701772.02,25686184.619999997,-15587.400000002235
RUS,tobacco_t5,Cases averted by 2035,51596720.370000005,51533903.63,-62816.740000002086
RUS,tobacco_t5,Total healthy years lived by 2030,736111735.76,736112246.17,510.4099999666214
RUS,tobacco_t5,Total healthy years lived by 2035,1342840361.07,1342842452.48,2091.4100000858307
RUS,tobacco_t5,Economic benefit (USD) by 2030,5589038586903.359,5589043703798.55,5116895.1904296875
RUS,tobacco_t5,Economic benefit (USD) by 2035,10178666936622.848,10178688144377.238,21207754.390625
RWA,tobacco_t1,Total deaths averted by 2030,511339.5,511337.5099999999,-1.990000000107102
RWA,tobacco_t1,Total deaths averted by 2035,984887.7000000001,984880.6299999998,-7.070000000298023
RWA,tobacco_t1,Cases averted by 2030,8785708.39,8783855.84,-1852.550000000745
RWA,tobacco_t1,Cases averted by 2035,18132087.93,18126533.85,-5554.079999998212
RWA,tobacco_t1,Total healthy years lived by 2030,80302294.33,80302447.78,153.45000000298023
RWA,tobacco_t1,Total healthy years lived by 2035,154731432.45999998,154731901.51999998,469.0600000023842
RWA,tobacco_t1,Economic benefit (USD) by 2030,32096708032.3,32096811443.29,103410.99000167847
RWA,tobacco_t1,Economic benefit (USD) by 2035,62997710964.32001,62998025502.43001,314538.11000061035
RWA,asthma_cr1,Total deaths averted by 2030,511339.5,511339.5,0.0
RWA,asthma_cr1,Total deaths averted by 2035,984887.7000000001,984887.7,-1.1641532182693481e-10
RWA,asthma_cr1,Cases averted by 2030,8785708.39,8785708.39,0.0
RWA,asthma_cr1,Cases averted by 2035,18132087.93,18132087.930000003,3.725290298461914e-09
RWA,asthma_cr1,Total healthy years lived by 2030,80302294.33,80351540.16000001,49245.83000001311
RWA,asthma_cr1,Total healthy years lived by 2035,154731432.45999998,154854793.6,123361.1400000155
RWA,asthma_cr1,Economic benefit (USD) by 2030,32096708032.3,32111037863.8,14329831.5
RWA,asthma_cr1,Economic benefit (USD) by 2035,62997710964.32001,63034642393.14,36931428.819992065
RWA,tobacco_t2,Total deaths averted by 2030,511339.5,511338.26,-1.2399999999906868
RWA,tobacco_t2,Total deaths averted by 2035,984887.7000000001,984880.7399999998,-6.960000000311993
RWA,tobacco_t2,Cases averted by 2030,8785708.39,8784362.629999999,-1345.7600000016391
RWA,tobacco_t2,Cases averted by 2035,18132087.93,18126439.67,-5648.259999997914
RWA,tobacco_t2,Total healthy years lived by 2030,80302294.33,80302405.02,110.68999999761581
RWA,tobacco_t2,Total healthy years lived by 2035,154731432.45999998,154731905.72000003,473.2600000500679
RWA,tobacco_t2,Economic benefit (USD) by 2030,32096708032.3,32096782772.679996,74740.37999725342
RWA,tobacco_t2,Economic benefit (USD) by 2035,62997710964.32001,62998029711.560005,318747.23999786377
RWA,tobacco_t3,Total deaths averted by 2030,511339.5,511338.77,-0.7299999999813735
RWA,tobacco_t3,Total deaths averted by 2035,984887.7000000001,984883.54,-4.160000000032596
RWA,tobacco_t3,Cases averted by 2030,8785708.39,8784902.059999999,-806.3300000019372
RWA,tobacco_t3,Cases averted by 2035,18132087.93,18128704.41,-3383.519999999553
RWA,tobacco_t3,Total healthy years lived by 2030,80302294.33,80302360.66,66.32999999821186
RWA,tobacco_t3,Total healthy years lived by 2035,154731432.45999998,154731715.97,283.5100000202656
RWA,tobacco_t3,Economic benefit (USD) by 2030,32096708032.3,32096752810.940002,44778.640003204346
RWA,tobacco_t3,Economic benefit (USD) by 2035,62997710964.32001,62997901896.53,190932.20999145508
RWA,tobacco_t6,Total deaths averted by 2030,511339.5,511338.58,-0.9199999999837019
RWA,tobacco_t6,Total deaths averted by 2035,984887.7000000001,984882.5700000001,-5.130000000004657
RWA,tobacco_t6,Cases averted by 2030,8785708.39,8784713.43,-994.9600000008941
RWA,tobacco_t6,Cases averted by 2035,18132087.93,18127912.580000002,-4175.349999997765
RWA,tobacco_t6,Total healthy years lived by 2030,80302294.33,80302376.17999999,81.84999999403954
RWA,tobacco_t6,Total healthy years lived by 2035,154731432.45999998,154731782.33,349.8700000345707
RWA,tobacco_t6,Economic benefit (USD) by 2030,32096708032.3,32096763287.57,55255.270000457764
RWA,tobacco_t6,Economic benefit (USD) by 2035,62997710964.32001,62997946583.649994,235619.32998657227
RWA,tobacco_t4,Total deaths averted by 2030,511339.5,511337.7800000001,-1.7199999999138527
RWA,tobacco_t4,Total deaths averted by 2035,984887.7000000001,984877.9700000001,-9.729999999981374
RWA,tobacco_t4,Cases averted by 2030,8785708.39,8783821.66,-1886.730000000447
RWA,tobacco_t4,Cases averted by 2035,18132087.93,18124167.61,-7920.320000000298
RWA,tobacco_t4,Total healthy years lived by 2030,80302294.33,80302449.51,155.18000000715256
RWA,tobacco_t4,Total healthy years lived by 2035,154731432.45999998,154732096.06000003,663.6000000536442
RWA,tobacco_t4,Economic benefit (USD) by 2030,32096708032.3,32096812822.43,104790.13000106812
RWA,tobacco_t4,Economic benefit (USD) by 2035,62997710964.32001,62998157951.13,446986.8099899292
RWA,tobacco_t5,Total deaths averted by 2030,511339.5,511338.02999999997,-1.470000000030268
RWA,tobacco_t5,Total deaths averted by 2035,984887.7000000001,984879.3699999999,-8.330000000190921
RWA,tobacco_t5,Cases averted by 2030,8785708.39,8784092.32,-1616.070000000298
RWA,tobacco_t5,Cases averted by 2035,18132087.93,18125304.55,-6783.379999998957
RWA,tobacco_t5,Total healthy years lived by 2030,80302294.33,80302427.25,132.92000000178814
RWA,tobacco_t5,Total healthy years lived by 2035,154731432.45999998,154732000.82,568.3600000143051
RWA,tobacco_t5,Economic benefit (USD) by 2030,32096708032.3,32096797786.52,89754.2200012207
