observation,age,value,region,sex
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,High-income Asia Pacific,F
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,High-income Asia Pacific,F
DsFreeSus -> Disability,0_4,0.032818,North Africa and Middle East,F
DsFreeSus -> Disability,5_9,0.048429,North Africa and Middle East,F
DsFreeSus -> Disability,10_14,0.064039,North Africa and Middle East,F
DsFreeSus -> Disability,15_19,0.07965,North Africa and Middle East,F
DsFreeSus -> Disability,20_24,0.09526,North Africa and Middle East,F
DsFreeSus -> Disability,25_29,0.110871,North Africa and Middle East,F
DsFreeSus -> Disability,30_39,0.134287,North Africa and Middle East,F
DsFreeSus -> Disability,40_49,0.165508,North Africa and Middle East,F
DsFreeSus -> Disability,50_59,0.196729,North Africa and Middle East,F
DsFreeSus -> Disability,60_69,0.22795,North Africa and Middle East,F
DsFreeSus -> Disability,70_79,0.259171,North Africa and Middle East,F
DsFreeSus -> Disability,80_100,0.298197,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,0_4,0.0047,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,5_9,0.0223,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,10_14,0.0181,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,15_19,0.0018,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,20_24,0.0,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,25_29,0.0,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,30_39,0.0,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,40_49,0.0004,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,50_59,0.0015,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,60_69,0.0027,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,70_79,0.0032,North Africa and Middle East,F
DsFreeSus -> AsthmaEpsd,80_100,0.0041,North Africa and Middle East,F
AsthmaEpsd -> Disability,0_4,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,5_9,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,10_14,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,15_19,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,20_24,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,25_29,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,30_39,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,40_49,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,50_59,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,60_69,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,70_79,0.074142,North Africa and Middle East,F
AsthmaEpsd -> Disability,80_100,0.074142,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,0_4,0.0528,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,5_9,0.0701,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,10_14,0.0799,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,15_19,0.0793,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,20_24,0.0752,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,25_29,0.0627,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,30_39,0.023,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,40_49,0.0148,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,50_59,0.0177,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,60_69,0.034,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,70_79,0.0331,North Africa and Middle East,F
AsthmaEpsd -> DsFreeSus,80_100,0.032,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,0_4,0.0069,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,5_9,0.0607,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,10_14,0.1275,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,15_19,0.1147,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,20_24,0.079,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,25_29,0.0555,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,30_39,0.0422,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,40_49,0.0372,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,50_59,0.0408,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,60_69,0.0493,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,70_79,0.0568,North Africa and Middle East,F
Prevalence -> AsthmaEpsd,80_100,0.0733,North Africa and Middle East,F
Disability -> Disability,0_4,0.0,North Africa and Middle East,F
Disability -> Disability,5_9,0.0,North Africa and Middle East,F
Disability -> Disability,10_14,0.0,North Africa and Middle East,F
Disability -> Disability,15_19,0.0,North Africa and Middle East,F
Disability -> Disability,20_24,0.0,North Africa and Middle East,F
Disability -> Disability,25_29,0.0,North Africa and Middle East,F
Disability -> Disability,30_39,0.0,North Africa and Middle East,F
Disability -> Disability,40_49,0.0,North Africa and Middle East,F
Disability -> Disability,50_59,0.0,North Africa and Middle East,F
Disability -> Disability,60_69,0.0,North Africa and Middle East,F
Disability -> Disability,70_79,0.0,North Africa and Middle East,F
Disability -> Disability,80_100,0.0,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,0_4,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,5_9,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,10_14,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,15_19,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,20_24,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,25_29,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,30_39,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,40_49,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,50_59,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,60_69,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,70_79,-0.00961066,North Africa and Middle East,F
InhaleShortactingBeta -> Disability,80_100,-0.00961066,North Africa and Middle East,F
LowDoseBeclom -> Disability,0_4,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,5_9,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,10_14,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,15_19,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,20_24,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,25_29,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,30_39,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,40_49,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,50_59,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,60_69,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,70_79,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Disability,80_100,-0.07979948,North Africa and Middle East,F
LowDoseBeclom -> Deceased,0_4,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,5_9,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,10_14,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,15_19,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,20_24,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,25_29,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,30_39,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,40_49,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,50_59,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,60_69,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,70_79,-0.5,North Africa and Middle East,F
LowDoseBeclom -> Deceased,80_100,-0.5,North Africa and Middle East,F
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,North Africa and Middle East,F
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,North Africa and Middle East,F
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,North Africa and Middle East,F
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,North Africa and Middle East,F
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,North Africa and Middle East,F
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,North Africa and Middle East,F
DsFreeSus -> Disability,0_4,0.036267,Oceania,F
DsFreeSus -> Disability,5_9,0.05295,Oceania,F
DsFreeSus -> Disability,10_14,0.069634,Oceania,F
DsFreeSus -> Disability,15_19,0.086317,Oceania,F
DsFreeSus -> Disability,20_24,0.103,Oceania,F
DsFreeSus -> Disability,25_29,0.119683,Oceania,F
DsFreeSus -> Disability,30_39,0.144708,Oceania,F
DsFreeSus -> Disability,40_49,0.178074,Oceania,F
DsFreeSus -> Disability,50_59,0.211441,Oceania,F
DsFreeSus -> Disability,60_69,0.244807,Oceania,F
DsFreeSus -> Disability,70_79,0.278173,Oceania,F
DsFreeSus -> Disability,80_100,0.319881,Oceania,F
DsFreeSus -> AsthmaEpsd,0_4,0.0056,Oceania,F
DsFreeSus -> AsthmaEpsd,5_9,0.0304,Oceania,F
DsFreeSus -> AsthmaEpsd,10_14,0.0249,Oceania,F
DsFreeSus -> AsthmaEpsd,15_19,0.0025,Oceania,F
DsFreeSus -> AsthmaEpsd,20_24,0.0,Oceania,F
DsFreeSus -> AsthmaEpsd,25_29,0.0,Oceania,F
DsFreeSus -> AsthmaEpsd,30_39,0.0,Oceania,F
DsFreeSus -> AsthmaEpsd,40_49,0.0003,Oceania,F
DsFreeSus -> AsthmaEpsd,50_59,0.0017,Oceania,F
DsFreeSus -> AsthmaEpsd,60_69,0.003,Oceania,F
DsFreeSus -> AsthmaEpsd,70_79,0.0034,Oceania,F
DsFreeSus -> AsthmaEpsd,80_100,0.0049,Oceania,F
AsthmaEpsd -> Disability,0_4,0.062913,Oceania,F
AsthmaEpsd -> Disability,5_9,0.062913,Oceania,F
AsthmaEpsd -> Disability,10_14,0.062913,Oceania,F
AsthmaEpsd -> Disability,15_19,0.062913,Oceania,F
AsthmaEpsd -> Disability,20_24,0.062913,Oceania,F
AsthmaEpsd -> Disability,25_29,0.062913,Oceania,F
AsthmaEpsd -> Disability,30_39,0.062913,Oceania,F
AsthmaEpsd -> Disability,40_49,0.062913,Oceania,F
AsthmaEpsd -> Disability,50_59,0.062913,Oceania,F
AsthmaEpsd -> Disability,60_69,0.062913,Oceania,F
AsthmaEpsd -> Disability,70_79,0.062913,Oceania,F
AsthmaEpsd -> Disability,80_100,0.062913,Oceania,F
AsthmaEpsd -> DsFreeSus,0_4,0.0532,Oceania,F
AsthmaEpsd -> DsFreeSus,5_9,0.0702,Oceania,F
AsthmaEpsd -> DsFreeSus,10_14,0.0793,Oceania,F
AsthmaEpsd -> DsFreeSus,15_19,0.0779,Oceania,F
AsthmaEpsd -> DsFreeSus,20_24,0.0738,Oceania,F
AsthmaEpsd -> DsFreeSus,25_29,0.0621,Oceania,F
AsthmaEpsd -> DsFreeSus,30_39,0.0226,Oceania,F
AsthmaEpsd -> DsFreeSus,40_49,0.0149,Oceania,F
AsthmaEpsd -> DsFreeSus,50_59,0.0177,Oceania,F
AsthmaEpsd -> DsFreeSus,60_69,0.0339,Oceania,F
AsthmaEpsd -> DsFreeSus,70_79,0.0332,Oceania,F
AsthmaEpsd -> DsFreeSus,80_100,0.032,Oceania,F
Prevalence -> AsthmaEpsd,0_4,0.0074,Oceania,F
Prevalence -> AsthmaEpsd,5_9,0.0785,Oceania,F
Prevalence -> AsthmaEpsd,10_14,0.1678,Oceania,F
Prevalence -> AsthmaEpsd,15_19,0.1516,Oceania,F
Prevalence -> AsthmaEpsd,20_24,0.1052,Oceania,F
Prevalence -> AsthmaEpsd,25_29,0.0743,Oceania,F
Prevalence -> AsthmaEpsd,30_39,0.0564,Oceania,F
Prevalence -> AsthmaEpsd,40_49,0.0489,Oceania,F
Prevalence -> AsthmaEpsd,50_59,0.0511,Oceania,F
Prevalence -> AsthmaEpsd,60_69,0.0587,Oceania,F
Prevalence -> AsthmaEpsd,70_79,0.0658,Oceania,F
Prevalence -> AsthmaEpsd,80_100,0.0849,Oceania,F
Disability -> Disability,0_4,0.0,Oceania,F
Disability -> Disability,5_9,0.0,Oceania,F
Disability -> Disability,10_14,0.0,Oceania,F
Disability -> Disability,15_19,0.0,Oceania,F
Disability -> Disability,20_24,0.0,Oceania,F
Disability -> Disability,25_29,0.0,Oceania,F
Disability -> Disability,30_39,0.0,Oceania,F
Disability -> Disability,40_49,0.0,Oceania,F
Disability -> Disability,50_59,0.0,Oceania,F
Disability -> Disability,60_69,0.0,Oceania,F
Disability -> Disability,70_79,0.0,Oceania,F
Disability -> Disability,80_100,0.0,Oceania,F
InhaleShortactingBeta -> Disability,0_4,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,5_9,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,10_14,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,15_19,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,20_24,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,25_29,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,30_39,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,40_49,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,50_59,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,60_69,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,70_79,-0.00961066,Oceania,F
InhaleShortactingBeta -> Disability,80_100,-0.00961066,Oceania,F
LowDoseBeclom -> Disability,0_4,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,5_9,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,10_14,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,15_19,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,20_24,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,25_29,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,30_39,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,40_49,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,50_59,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,60_69,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,70_79,-0.07979948,Oceania,F
LowDoseBeclom -> Disability,80_100,-0.07979948,Oceania,F
LowDoseBeclom -> Deceased,0_4,-0.5,Oceania,F
LowDoseBeclom -> Deceased,5_9,-0.5,Oceania,F
LowDoseBeclom -> Deceased,10_14,-0.5,Oceania,F
LowDoseBeclom -> Deceased,15_19,-0.5,Oceania,F
LowDoseBeclom -> Deceased,20_24,-0.5,Oceania,F
LowDoseBeclom -> Deceased,25_29,-0.5,Oceania,F
LowDoseBeclom -> Deceased,30_39,-0.5,Oceania,F
LowDoseBeclom -> Deceased,40_49,-0.5,Oceania,F
LowDoseBeclom -> Deceased,50_59,-0.5,Oceania,F
LowDoseBeclom -> Deceased,60_69,-0.5,Oceania,F
LowDoseBeclom -> Deceased,70_79,-0.5,Oceania,F
LowDoseBeclom -> Deceased,80_100,-0.5,Oceania,F
HighDoseBeclom -> Disability,0_4,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,5_9,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,10_14,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,15_19,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,20_24,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,25_29,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,30_39,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,40_49,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,50_59,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,60_69,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,70_79,-0.13260075000000002,Oceania,F
HighDoseBeclom -> Disability,80_100,-0.13260075000000002,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,0_4,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,5_9,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,10_14,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,15_19,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,20_24,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,25_29,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,30_39,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,40_49,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,50_59,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,60_69,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,70_79,-0.13752775,Oceania,F
OralPrednisTheopPlusBeclom -> Disability,80_100,-0.13752775,Oceania,F
TheopPlusBeclom -> Disability,0_4,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,5_9,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,10_14,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,15_19,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,20_24,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,25_29,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,30_39,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,40_49,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,50_59,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,60_69,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,70_79,-0.24015361999999998,Oceania,F
TheopPlusBeclom -> Disability,80_100,-0.24015361999999998,Oceania,F
AsthmaOralPrednisolone -> Disability,0_4,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,5_9,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,10_14,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,15_19,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,20_24,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,25_29,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,30_39,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,40_49,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,50_59,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,60_69,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,70_79,-0.33734070000000005,Oceania,F
AsthmaOralPrednisolone -> Disability,80_100,-0.33734070000000005,Oceania,F
DsFreeSus -> Disability,0_4,0.042669,South Asia,F
DsFreeSus -> Disability,5_9,0.057781,South Asia,F
DsFreeSus -> Disability,10_14,0.072893,South Asia,F
DsFreeSus -> Disability,15_19,0.088005,South Asia,F
DsFreeSus -> Disability,20_24,0.103117,South Asia,F
DsFreeSus -> Disability,25_29,0.118229,South Asia,F
DsFreeSus -> Disability,30_39,0.140897,South Asia,F
DsFreeSus -> Disability,40_49,0.171121,South Asia,F
DsFreeSus -> Disability,50_59,0.201345,South Asia,F
DsFreeSus -> Disability,60_69,0.231569,South Asia,F
DsFreeSus -> Disability,70_79,0.261793,South Asia,F
DsFreeSus -> Disability,80_100,0.299573,South Asia,F
DsFreeSus -> AsthmaEpsd,0_4,0.0049,South Asia,F
DsFreeSus -> AsthmaEpsd,5_9,0.0231,South Asia,F
DsFreeSus -> AsthmaEpsd,10_14,0.0188,South Asia,F
DsFreeSus -> AsthmaEpsd,15_19,0.0019,South Asia,F
DsFreeSus -> AsthmaEpsd,20_24,0.0,South Asia,F
DsFreeSus -> AsthmaEpsd,25_29,0.0,South Asia,F
DsFreeSus -> AsthmaEpsd,30_39,0.0,South Asia,F
DsFreeSus -> AsthmaEpsd,40_49,0.0002,South Asia,F
DsFreeSus -> AsthmaEpsd,50_59,0.0013,South Asia,F
DsFreeSus -> AsthmaEpsd,60_69,0.0024,South Asia,F
DsFreeSus -> AsthmaEpsd,70_79,0.0031,South Asia,F
DsFreeSus -> AsthmaEpsd,80_100,0.0044,South Asia,F
AsthmaEpsd -> Disability,0_4,0.062913,South Asia,F
AsthmaEpsd -> Disability,5_9,0.062913,South Asia,F
AsthmaEpsd -> Disability,10_14,0.062913,South Asia,F
AsthmaEpsd -> Disability,15_19,0.062913,South Asia,F
AsthmaEpsd -> Disability,20_24,0.062913,South Asia,F
AsthmaEpsd -> Disability,25_29,0.062913,South Asia,F
AsthmaEpsd -> Disability,30_39,0.062913,South Asia,F
AsthmaEpsd -> Disability,40_49,0.062913,South Asia,F
AsthmaEpsd -> Disability,50_59,0.062913,South Asia,F
AsthmaEpsd -> Disability,60_69,0.062913,South Asia,F
AsthmaEpsd -> Disability,70_79,0.062913,South Asia,F
AsthmaEpsd -> Disability,80_100,0.062913,South Asia,F
AsthmaEpsd -> DsFreeSus,0_4,0.0529,South Asia,F
AsthmaEpsd -> DsFreeSus,5_9,0.07,South Asia,F
AsthmaEpsd -> DsFreeSus,10_14,0.0789,South Asia,F
AsthmaEpsd -> DsFreeSus,15_19,0.0777,South Asia,F
AsthmaEpsd -> DsFreeSus,20_24,0.0741,South Asia,F
AsthmaEpsd -> DsFreeSus,25_29,0.0627,South Asia,F
AsthmaEpsd -> DsFreeSus,30_39,0.0229,South Asia,F
AsthmaEpsd -> DsFreeSus,40_49,0.0149,South Asia,F
AsthmaEpsd -> DsFreeSus,50_59,0.0177,South Asia,F
AsthmaEpsd -> DsFreeSus,60_69,0.0339,South Asia,F
AsthmaEpsd -> DsFreeSus,70_79,0.0331,South Asia,F
AsthmaEpsd -> DsFreeSus,80_100,0.032,South Asia,F
Prevalence -> AsthmaEpsd,0_4,0.007,South Asia,F
Prevalence -> AsthmaEpsd,5_9,0.0626,South Asia,F
Prevalence -> AsthmaEpsd,10_14,0.1321,South Asia,F
Prevalence -> AsthmaEpsd,15_19,0.1195,South Asia,F
Prevalence -> AsthmaEpsd,20_24,0.083,South Asia,F
Prevalence -> AsthmaEpsd,25_29,0.0585,South Asia,F
Prevalence -> AsthmaEpsd,30_39,0.0443,South Asia,F
Prevalence -> AsthmaEpsd,40_49,0.0382,South Asia,F
Prevalence -> AsthmaEpsd,50_59,0.0397,South Asia,F
Prevalence -> AsthmaEpsd,60_69,0.0463,South Asia,F
Prevalence -> AsthmaEpsd,70_79,0.0537,South Asia,F
Prevalence -> AsthmaEpsd,80_100,0.0734,South Asia,F
Disability -> Disability,0_4,0.0,South Asia,F
Disability -> Disability,5_9,0.0,South Asia,F
Disability -> Disability,10_14,0.0,South Asia,F
Disability -> Disability,15_19,0.0,South Asia,F
Disability -> Disability,20_24,0.0,South Asia,F
Disability -> Disability,25_29,0.0,South Asia,F
Disability -> Disability,30_39,0.0,South Asia,F
Disability -> Disability,40_49,0.0,South Asia,F
Disability -> Disability,50_59,0.0,South Asia,F
Disability -> Disability,60_69,0.0,South Asia,F
Disability -> Disability,70_79,0.0,South Asia,F
Disability -> Disability,80_100,0.0,South Asia,F
